,一共游戏场数,12241
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,44,68.75%,25
,,咒术熏香	穿透汤匙	能量增幅器,8,61.54%,8
,,博识眼镜	穿透汤匙	能量增幅器,7,87.5%,4
,,博识眼镜	穿透汤匙	讲究眼镜,11,68.75%,3
,,学习装置	穿透汤匙	讲究眼镜,6,75.0%,2
,,穿透汤匙	能量增幅器	贝壳之铃,1,50.0%,2
,,博识眼镜	咒术熏香	穿透汤匙,4,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,4,80.0%,1
,,博识眼镜	学习装置	能量增幅器,3,75.0%,1
,,咒术熏香	学习装置	讲究眼镜,2,66.67%,1
,,学习装置	能量增幅器	讲究眼镜,2,66.67%,1
,,救援屏障	能量增幅器	进击眼镜,1,100.0%,1
,,学习装置	救援屏障	能量增幅器,1,100.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,1,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,50.0%,1
,,咒术熏香	能量增幅器	讲究眼镜,0,0.0%,1
,,咒术熏香	讲究眼镜	贝壳之铃,0,0.0%,1
40,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,1.13%,100,72.46%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,AP・SiFAR,26,83.87%
,,okаi,10,90.91%
,,XI十KaÏseƦ,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,53,74.65%,19
,,重磅冲撞	挡路		逃脱按键,27,79.41%,11
,,重磅冲撞	哈欠		逃脱按键,8,47.06%,15
,,重磅冲撞	哈欠		速度强化,6,85.71%,6
,,抓狂		哈欠		速度强化,2,100.0%,2
,,抓狂		哈欠		伤药	,2,50.0%,2
,,抓狂		挡路		速度强化,1,100.0%,1
,,重磅冲撞	挡路		脱壳忍者玩偶,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,45,76.27%,18
,,共鸣护盾	学习装置	气势头带,25,65.79%,13
,,共鸣护盾	学习装置	救援屏障,16,80.0%,4
,,学习装置	气势头带	轻石,3,60.0%,3
,,弱点保险	猛攻哑铃	锐利之爪,2,100.0%,1
,,充能坠饰	力量头带	气势头带,2,100.0%,1
,,亿奥斯饼干	学习装置	救援屏障,2,66.67%,1
,,亿奥斯饼干	得分护盾	连打围巾,1,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,亿奥斯饼干	救援屏障	气势头带,1,100.0%,1
,,力量头带	学习装置	气势头带,1,50.0%,1
,,气势头带	连打围巾	锐利之爪,0,0.0%,1
,,吃剩的东西	学习装置	气势头带,0,0.0%,1
42,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,1.09%,85,63.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,UB・Kizuna,21,75.0%
,,一YaphetṦジ,11,84.62%
,,RaidenEîî,8,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		逃脱按键,60,66.67%,31
,,燕返		勇鸟猛攻	逃脱按键,13,56.52%,11
,,燕返		勇鸟猛攻	攻击强化,7,77.78%,4
,,燕返		飞翔		逃脱按键,2,40.0%,4
,,蓄能焰袭	勇鸟猛攻	逃脱按键,1,100.0%,1
,,燕返		勇鸟猛攻	迟缓烟雾,1,100.0%,1
,,燕返		飞翔		攻击强化,1,33.33%,2
,,蓄能焰袭	飞翔		攻击强化,0,0.0%,1
,,蓄能焰袭	飞翔		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	猛攻哑铃	锐利之爪,24,53.33%,23
,,猛攻哑铃	轻石	锐利之爪,14,60.87%,8
,,充能坠饰	猛攻哑铃	轻石,34,75.56%,6
,,力量头带	猛攻哑铃	锐利之爪,5,62.5%,2
,,焦点镜	轻石	锐利之爪,2,100.0%,1
,,充能坠饰	轻石	锐利之爪,1,100.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,治愈王冠	猛攻哑铃	锐利之爪,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,1,50.0%,1
,,充能坠饰	得分护盾	轻石,1,50.0%,1
,,力量头带	焦点镜	猛攻哑铃,0,0.0%,1
,,力量头带	猛攻哑铃	轻石,0,0.0%,1
43,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,1.06%,96,73.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,NöngPariPari,84,74.34%
,,Ŧ・ĤEŔØッ,2,66.67%
,,Sui_花,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,种子机关枪	大快朵颐	伤药	,86,74.78%,4
,,种子机关枪	大快朵颐	速度强化,4,80.0%,3
,,打嗝		渴望		伤药	,2,66.67%,2
,,种子机关枪	大快朵颐	向尾喵的尾巴,2,66.67%,1
,,打嗝		大快朵颐	伤药	,1,100.0%,1
,,打嗝		渴望		向尾喵的尾巴,1,50.0%,2
,,打嗝		大快朵颐	向尾喵的尾巴,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	气势头带	猛攻哑铃,88,73.95%,5
,,亿奥斯饼干	弱点保险	猛攻哑铃,2,100.0%,2
,,学习装置	猛攻哑铃	轻石,2,66.67%,1
,,亿奥斯饼干	救援屏障	猛攻哑铃,2,66.67%,1
,,气势头带	猛攻哑铃	轻石,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,0,0.0%,1
44,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,1.03%,82,65.08%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ItzPapaJi,23,71.88%
,,KrueltyYT,13,65.0%
,,マジでえらい,5,55.56%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,48,64.86%,27
,,击落		蛮力		速度强化,24,66.67%,2
,,猛扑		汲取		速度强化,3,75.0%,1
,,击落		汲取		逃脱按键,2,100.0%,1
,,击落		汲取		万灵药,2,66.67%,1
,,猛扑		蛮力		逃脱按键,2,66.67%,3
,,猛扑		蛮力		伤药	,1,50.0%,1
,,击落		蛮力		万灵药,0,0.0%,1
,,猛扑		汲取		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,15,68.18%,10
,,力量头带	气势头带	猛攻哑铃,17,73.91%,7
,,力量头带	猛攻哑铃	连打围巾,4,57.14%,3
,,弱点保险	猛攻哑铃	连打围巾,14,66.67%,2
,,气势头带	猛攻哑铃	连打围巾,5,41.67%,2
,,弱点保险	猛攻哑铃	锐利之爪,23,71.88%,1
,,共鸣护盾	弱点保险	气势头带,1,100.0%,1
,,学习装置	弱点保险	气势头带,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,50.0%,1
,,力量头带	焦点镜	猛攻哑铃,0,0.0%,1
,,共鸣护盾	气势头带	猛攻哑铃,0,0.0%,1
,,力量头带	气势头带	锐利之爪,0,0.0%,1
,,猛攻哑铃	连打围巾	锐利之爪,0,0.0%,1
45,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,0.94%,79,68.7%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,佐藤伸司,10,76.92%
,,OS・Proxie,9,100.0%
,,PLAYwBUFFALO,9,64.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气之刃	逃脱按键,50,74.63%,22
,,冲浪		暴风		逃脱按键,25,59.52%,17
,,潜水		暴风		逃脱按键,3,100.0%,2
,,冲浪		空气之刃	逃脱按键,1,50.0%,1
,,冲浪		暴风		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,32,71.11%,12
,,博识眼镜	穿透汤匙	讲究眼镜,2,33.33%,6
,,咒术熏香	穿透汤匙	讲究眼镜,7,77.78%,5
,,博识眼镜	穿透汤匙	能量增幅器,12,63.16%,4
,,咒术熏香	穿透汤匙	能量增幅器,13,76.47%,3
,,博识眼镜	咒术熏香	穿透汤匙,2,50.0%,3
,,气势头带	穿透汤匙	能量增幅器,10,100.0%,2
,,救援屏障	能量增幅器	进击眼镜,1,100.0%,1
,,博识眼镜	救援屏障	能量增幅器,0,0.0%,1
,,救援屏障	穿透汤匙	能量增幅器,0,0.0%,1
,,救援屏障	穿透汤匙	讲究眼镜,0,0.0%,1
,,博识眼镜	气势头带	穿透汤匙,0,0.0%,1
46,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,0.91%,79,70.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rago宿敵,20,74.07%
,,狼・Sayla,17,56.67%
,,Choddenge,10,90.91%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连环巴掌	唱歌		伤药	,25,59.52%,3
,,魔法闪耀	唱歌		伤药	,13,81.25%,1
,,连环巴掌	唱歌		脱壳忍者玩偶,10,90.91%,1
,,魔法闪耀	唱歌		速度强化,7,87.5%,4
,,连环巴掌	唱歌		逃脱按键,6,54.55%,2
,,连环巴掌	唱歌		迟缓烟雾,4,100.0%,2
,,魔法闪耀	唱歌		迟缓烟雾,4,80.0%,1
,,连环巴掌	唱歌		速度强化,4,44.44%,7
,,魔法闪耀	唱歌		逃脱按键,3,100.0%,3
,,连环巴掌	滚动		逃脱按键,2,100.0%,2
,,连环巴掌	滚动		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	救援屏障,13,65.0%,6
,,共鸣护盾	学习装置	气势头带,9,90.0%,5
,,亿奥斯饼干	学习装置	气势头带,22,75.86%,3
,,学习装置	救援屏障	气势头带,2,50.0%,3
,,亿奥斯饼干	学习装置	救援屏障,17,56.67%,1
,,学习装置	气势头带	穿透汤匙,10,90.91%,1
,,亿奥斯饼干	共鸣护盾	学习装置,2,100.0%,1
,,共鸣护盾	救援屏障	能量增幅器,1,100.0%,1
,,学习装置	援助头巾	救援屏障,1,100.0%,1
,,亿奥斯饼干	咒术熏香	学习装置,1,100.0%,1
,,亿奥斯饼干	气势头带	穿透汤匙,1,33.33%,1
47,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,0.89%,72,66.06%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ドSージョ,18,62.07%
,,竜の舞えない,16,80.0%
,,nikо,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,44,72.13%,22
,,水流连打	水流裂破	万灵药,28,58.33%,9
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,27,60.0%,10
,,弱点保险	猛攻哑铃	锐利之爪,14,82.35%,6
,,力量头带	弱点保险	锐利之爪,7,63.64%,4
,,力量头带	弱点保险	猛攻哑铃,20,76.92%,2
,,力量头带	焦点镜	锐利之爪,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,100.0%,1
,,弱点保险	焦点镜	猛攻哑铃,1,100.0%,1
,,力量头带	能量增幅器	锐利之爪,1,33.33%,1
,,力量头带	焦点镜	猛攻哑铃,0,0.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	猛攻哑铃	能量增幅器,0,0.0%,1
48,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,0.78%,70,72.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,OS・Proxie,10,83.33%
,,Fly1ngDutch,7,100.0%
,,KrueltyYT,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		封印		逃脱按键,31,75.61%,19
,,喷射火焰	灵骚		逃脱按键,22,84.62%,13
,,喷射火焰	封印		逃脱按键,11,68.75%,9
,,过热		灵骚		逃脱按键,5,45.45%,10
,,过热		封印		速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	讲究眼镜,39,82.98%,16
,,博识眼镜	穿透汤匙	讲究眼镜,15,65.22%,13
,,博识眼镜	咒术熏香	穿透汤匙,11,73.33%,8
,,博识眼镜	咒术熏香	讲究眼镜,3,60.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,100.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,1,25.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,0,0.0%,1
49,巨金怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,0.69%,60,70.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ɮʟooɖqʊɛɛИ,24,68.57%
,,KrueltyYT,11,84.62%
,,limiter_常py,8,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,陀螺球	电磁飘浮	速度强化,40,68.97%,6
,,彗星拳	电磁飘浮	速度强化,5,100.0%,2
,,彗星拳	电磁飘浮	逃脱按键,4,100.0%,2
,,彗星拳	意念头锤	速度强化,4,80.0%,3
,,陀螺球	电磁飘浮	万灵药,4,80.0%,3
,,陀螺球	意念头锤	速度强化,1,100.0%,1
,,彗星拳	意念头锤	万灵药,1,100.0%,1
,,陀螺球	电磁飘浮	逃脱按键,1,50.0%,2
,,陀螺球	意念头锤	逃脱按键,0,0.0%,1
,,彗星拳	电磁飘浮	万灵药,0,0.0%,1
,,陀螺球	电磁飘浮	伤药	,0,0.0%,1
,,彗星拳	意念头锤	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,11,64.71%,10
,,力量头带	弱点保险	猛攻哑铃,12,80.0%,3
,,弱点保险	气势头带	猛攻哑铃,8,61.54%,2
,,共鸣护盾	弱点保险	猛攻哑铃,24,68.57%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,3,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,100.0%,1
,,力量头带	弱点保险	锐利之爪,1,100.0%,1
50,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,0.65%,66,83.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RNSャMada,7,87.5%
,,ríckyッ,7,77.78%
,,Lra_Obuyan,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻牙	地震		逃脱按键,34,89.47%,18
,,冰冻牙	地震		速度强化,6,75.0%,3
,,冰冻牙	十万马力	速度强化,6,75.0%,3
,,冰柱坠击	地震		伤药	,6,75.0%,1
,,冰冻牙	地震		伤药	,3,100.0%,2
,,冰柱坠击	地震		逃脱按键,3,75.0%,3
,,冰冻牙	十万马力	逃脱按键,2,100.0%,2
,,冰柱坠击	十万马力	速度强化,2,100.0%,1
,,冰柱坠击	十万马力	逃脱按键,2,66.67%,3
,,冰柱坠击	十万马力	伤药	,2,66.67%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,28,80.0%,15
,,学习装置	救援屏障	气势头带,9,81.82%,3
,,力量头带	学习装置	气势头带,8,88.89%,3
,,学习装置	气势头带	突击背心,5,83.33%,1
,,学习装置	弱点保险	气势头带,3,100.0%,1
,,共鸣护盾	学习装置	连打围巾,2,100.0%,1
,,共鸣护盾	学习装置	救援屏障,2,100.0%,1
,,亿奥斯饼干	共鸣护盾	气势头带,2,100.0%,1
,,力量头带	气势头带	连打围巾,2,100.0%,1
,,共鸣护盾	学习装置	轻石,1,100.0%,1
,,共鸣护盾	力量头带	学习装置,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,共鸣护盾	力量头带	弱点保险,1,100.0%,1
,,共鸣护盾	猛攻哑铃	连打围巾,1,100.0%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,0,0.0%,1
,,共鸣护盾	气势头带	猛攻哑铃,0,0.0%,1
51,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,0.54%,49,74.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,滅_Kt,12,92.31%
,,nikо,8,72.73%
,,Worthlessヤ,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		屏障		逃脱按键,28,75.68%,13
,,念力		屏障		速度强化,18,90.0%,15
,,念力		力量互换	万灵药,1,100.0%,1
,,精神强念	力量互换	攻击强化,1,100.0%,1
,,精神强念	屏障		伤药	,1,50.0%,1
,,念力		力量互换	伤药	,0,0.0%,1
,,念力		屏障		伤药	,0,0.0%,2
,,精神强念	力量互换	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	讲究眼镜	进击眼镜,17,94.44%,4
,,学习装置	气势头带	穿透汤匙,4,100.0%,4
,,共鸣护盾	学习装置	救援屏障,9,60.0%,3
,,学习装置	气势头带	进击眼镜,3,100.0%,2
,,学习装置	救援屏障	气势头带,2,100.0%,2
,,气势头带	穿透汤匙	进击眼镜,2,100.0%,2
,,共鸣护盾	学习装置	气势头带,2,66.67%,2
,,咒术熏香	学习装置	穿透汤匙,1,50.0%,2
,,共鸣护盾	学习装置	穿透汤匙,1,50.0%,2
,,学习装置	穿透汤匙	讲究眼镜,0,0.0%,2
,,共鸣护盾	学习装置	讲究眼镜,2,100.0%,1
,,博识眼镜	学习装置	穿透汤匙,2,100.0%,1
,,咒术熏香	学习装置	气势头带,2,100.0%,1
,,气势头带	讲究眼镜	进击眼镜,1,100.0%,1
,,共鸣护盾	学习装置	进击眼镜,1,100.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,0,0.0%,1
,,气势头带	穿透汤匙	讲究眼镜,0,0.0%,1
,,学习装置	救援屏障	讲究眼镜,0,0.0%,1
,,讲究眼镜	轻石	进击眼镜,0,0.0%,1
52,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,0.52%,40,62.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,みかまろぽん,8,66.67%
,,Veяysadstory,6,66.67%
,,[BoaHancock],5,62.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,拍落		奇异之光	速度强化,35,70.0%,15
,,拍落		出奇一击	速度强化,2,50.0%,4
,,拍落		奇异之光	逃脱按键,2,40.0%,2
,,影子偷袭	奇异之光	速度强化,1,50.0%,2
,,拍落		奇异之光	得分加速装置,0,0.0%,2
,,影子偷袭	奇异之光	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,吃剩的东西	学习装置	轻石,24,66.67%,10
,,学习装置	气势头带	轻石,1,50.0%,2
,,充能坠饰	学习装置	轻石,1,50.0%,2
,,学习装置	猛攻哑铃	轻石,1,50.0%,2
,,学习装置	气势头带	猛攻哑铃,5,62.5%,1
,,得分护盾	气势头带	猛攻哑铃,4,66.67%,1
,,学习装置	救援屏障	轻石,2,100.0%,1
,,咒术手镯	学习装置	轻石,2,100.0%,1
,,吃剩的东西	得分护盾	气势头带,0,0.0%,1
,,猛攻哑铃	讲究眼镜	进击眼镜,0,0.0%,1
,,猛攻哑铃	轻石	锐利之爪,0,0.0%,1
,,学习装置	得分护盾	轻石,0,0.0%,1
53,密勒顿,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,13,0.42%,42,80.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,舐胡麻,10,76.92%
,,CS・F8D6,7,100.0%
,,乡Ash乡,7,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充电光束	打雷		逃脱按键,19,79.17%,6
,,闪电猛冲	抛物面充电	逃脱按键,8,72.73%,2
,,闪电猛冲	抛物面充电	速度强化,7,100.0%,1
,,闪电猛冲	抛物面充电	伤药	,4,100.0%,2
,,充电光束	抛物面充电	逃脱按键,2,66.67%,2
,,充电光束	抛物面充电	速度强化,2,66.67%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,35,83.33%,8
,,穿透汤匙	贝壳之铃	进击眼镜,3,100.0%,1
,,共鸣护盾	穿透汤匙	讲究眼镜,2,66.67%,1
,,亿奥斯饼干	共鸣护盾	穿透汤匙,1,100.0%,1
,,博识眼镜	穿透汤匙	贝壳之铃,1,50.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,0,0.0%,1
54,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,22,0.37%,32,71.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ゆたんgo,12,70.59%
,,"""けーけぃ",4,100.0%
,,ɮʟooɖqʊɛɛИ,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,雪崩		暴风雪	逃脱按键,32,71.11%,22
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,7,77.78%,6
,,博识眼镜	穿透汤匙	讲究眼镜,16,76.19%,4
,,咒术熏香	穿透汤匙	能量增幅器,3,75.0%,3
,,咒术熏香	穿透汤匙	讲究眼镜,2,50.0%,3
,,博识眼镜	穿透汤匙	能量增幅器,2,100.0%,2
,,博识眼镜	咒术熏香	穿透汤匙,1,33.33%,2
,,力量头带	咒术熏香	穿透汤匙,1,100.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,0,0.0%,1
55,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,0.33%,28,68.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Evvvv,4,80.0%
,,NöngZacian,3,100.0%
,,RG後Nohàrá¿,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	攻击强化,13,65.0%,13
,,喷射火焰	大字爆炎	速度强化,8,61.54%,9
,,喷射火焰	大字爆炎	万灵药,2,100.0%,2
,,火焰拳	大字爆炎	攻击强化,1,100.0%,1
,,喷射火焰	大字爆炎	逃脱按键,1,100.0%,1
,,火焰拳	闪焰冲锋	攻击强化,1,100.0%,1
,,火焰拳	闪焰冲锋	伤药	,1,100.0%,1
,,喷射火焰	闪焰冲锋	攻击强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	能量增幅器,10,83.33%,4
,,焦点镜	猛攻哑铃	能量增幅器,5,55.56%,4
,,咒术手镯	焦点镜	猛攻哑铃,4,100.0%,4
,,焦点镜	猛攻哑铃	锐利之爪,1,33.33%,2
,,弱点保险	焦点镜	猛攻哑铃,2,100.0%,1
,,咒术手镯	弱点保险	焦点镜,1,100.0%,1
,,力量头带	弱点保险	焦点镜,1,100.0%,1
,,充能坠饰	弱点保险	猛攻哑铃,1,100.0%,1
,,咒术手镯	焦点镜	能量增幅器,1,100.0%,1
,,充能坠饰	焦点镜	轻石,1,100.0%,1
,,咒术手镯	猛攻哑铃	锐利之爪,1,50.0%,1
,,力量头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	焦点镜	猛攻哑铃,0,0.0%,1
,,充能坠饰	焦点镜	锐利之爪,0,0.0%,1
,,弱点保险	焦点镜	锐利之爪,0,0.0%,1
56,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,20,0.33%,34,85.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,¥~NeUTrON~¥,8,88.89%
,,BKT.ABC,3,100.0%
,,"""けーけぃ",3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影球	食梦		逃脱按键,26,83.87%,16
,,污泥炸弹	祸不单行	攻击强化,2,100.0%,1
,,暗影球	食梦		速度强化,2,66.67%,2
,,污泥炸弹	祸不单行	逃脱按键,1,100.0%,1
,,暗影球	食梦		攻击强化,1,100.0%,1
,,暗影球	食梦		万灵药,1,100.0%,1
,,污泥炸弹	祸不单行	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	讲究眼镜	进击眼镜,20,80.0%,11
,,博识眼镜	讲究眼镜	进击眼镜,10,100.0%,5
,,博识眼镜	穿透汤匙	讲究眼镜,3,75.0%,3
,,博识眼镜	穿透汤匙	进击眼镜,1,100.0%,1
57,班基拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,0.25%,21,70.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ɮʟooɖqʊɛɛИ,12,80.0%
,,BKT.ABC,2,66.67%
,,SparkY!(^_^),1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,恶之波动	原始之力	速度强化,18,75.0%,10
,,恶之波动	原始之力	万灵药,1,100.0%,1
,,尖石攻击	原始之力	速度强化,1,100.0%,1
,,恶之波动	原始之力	逃脱按键,1,50.0%,2
,,恶之波动	流沙深渊	逃脱按键,0,0.0%,1
,,恶之波动	流沙深渊	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,17,68.0%,9
