,一共游戏场数,10365
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,博识眼镜	咒术熏香	穿透汤匙,14,73.68%,9
46,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,0.7%,50,68.49%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Necr0zite,8,80.0%
,,Simo0mifrega,3,100.0%
,,ChunnuGoli?,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终极吸取	日光束	逃脱按键,18,69.23%,13
,,污泥炸弹	日光束	逃脱按键,17,77.27%,13
,,终极吸取	花瓣舞	万灵药,8,61.54%,8
,,污泥炸弹	日光束	万灵药,2,100.0%,2
,,终极吸取	花瓣舞	伤药	,2,66.67%,3
,,污泥炸弹	日光束	伤药	,1,100.0%,1
,,污泥炸弹	日光束	速度强化,1,50.0%,2
,,终极吸取	花瓣舞	逃脱按键,1,33.33%,3
,,终极吸取	日光束	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,18,66.67%,10
,,博识眼镜	穿透汤匙	讲究眼镜,10,83.33%,8
,,博识眼镜	穿透汤匙	能量增幅器,4,80.0%,4
,,气势头带	穿透汤匙	连打围巾,5,83.33%,3
,,力量头带	气势头带	连打围巾,2,100.0%,2
,,共鸣护盾	气势头带	连打围巾,0,0.0%,2
,,力量头带	穿透汤匙	连打围巾,0,0.0%,2
,,咒术熏香	穿透汤匙	贝壳之铃,3,100.0%,1
,,共鸣护盾	穿透汤匙	能量增幅器,1,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,100.0%,1
,,咒术熏香	能量增幅器	贝壳之铃,1,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,1,100.0%,1
,,博识眼镜	穿透汤匙	贝壳之铃,1,100.0%,1
,,咒术熏香	气势头带	连打围巾,1,100.0%,1
,,力量头带	气势头带	穿透汤匙,1,33.33%,1
,,博识眼镜	咒术熏香	穿透汤匙,0,0.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,0,0.0%,1
,,共鸣护盾	博识眼镜	穿透汤匙,0,0.0%,1
46,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,0.7%,47,64.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MantisZOD,7,87.5%
,,PokeNLite,6,66.67%
,,Indra=Mausi.,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,十字劈	爆裂拳	逃脱按键,23,82.14%,15
,,十字劈	深渊翻滚	逃脱按键,9,56.25%,10
,,近身战	爆裂拳	逃脱按键,8,47.06%,9
,,近身战	深渊翻滚	逃脱按键,3,50.0%,3
,,十字劈	深渊翻滚	速度强化,2,66.67%,2
,,近身战	爆裂拳	速度强化,1,100.0%,1
,,近身战	深渊翻滚	攻击强化,1,100.0%,1
,,近身战	深渊翻滚	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,6,60.0%,8
,,猛攻哑铃	能量增幅器	锐利之爪,4,57.14%,4
,,焦点镜	猛攻哑铃	锐利之爪,4,80.0%,3
,,充能坠饰	学习装置	轻石,3,75.0%,3
,,力量头带	气势头带	猛攻哑铃,2,28.57%,3
,,气势头带	猛攻哑铃	锐利之爪,13,76.47%,2
,,猛攻哑铃	轻石	锐利之爪,5,62.5%,2
,,充能坠饰	猛攻哑铃	锐利之爪,2,100.0%,2
,,力量头带	焦点镜	猛攻哑铃,2,100.0%,2
,,猛攻哑铃	连打围巾	锐利之爪,2,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,100.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,1,100.0%,1
,,充能坠饰	焦点镜	猛攻哑铃,1,50.0%,1
,,力量头带	猛攻哑铃	连打围巾,1,50.0%,1
,,充能坠饰	能量增幅器	轻石,0,0.0%,1
,,力量头带	猛攻哑铃	能量增幅器,0,0.0%,1
48,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,0.68%,56,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Todoroki実ツ,12,100.0%
,,えねっこ?,4,80.0%
,,MantisZOD,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,33,86.84%,22
,,冰冻之风	冷冻干燥	逃脱按键,17,70.83%,15
,,冰锥		冰砾		速度强化,4,66.67%,3
,,冰锥		冷冻干燥	逃脱按键,1,100.0%,1
,,冰冻之风	冰砾		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,10,71.43%,7
,,博识眼镜	咒术熏香	穿透汤匙,9,75.0%,6
,,博识眼镜	穿透汤匙	贝壳之铃,15,93.75%,5
,,穿透汤匙	能量增幅器	贝壳之铃,4,66.67%,4
,,博识眼镜	穿透汤匙	连打围巾,3,100.0%,3
,,博识眼镜	能量增幅器	贝壳之铃,5,83.33%,2
,,博识眼镜	讲究眼镜	贝壳之铃,3,100.0%,1
,,咒术熏香	讲究眼镜	连打围巾,3,75.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,1,100.0%,1
,,博识眼镜	气势头带	穿透汤匙,1,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,100.0%,1
,,力量头带	咒术熏香	穿透汤匙,1,100.0%,1
,,博识眼镜	焦点镜	穿透汤匙,0,0.0%,1
,,咒术熏香	穿透汤匙	连打围巾,0,0.0%,1
49,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,0.64%,49,74.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,YøGį・神,4,80.0%
,,Necr0zite,3,100.0%
,,マジでたくみ,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻牙	地震		逃脱按键,34,77.27%,22
,,冰冻牙	地震		伤药	,5,83.33%,3
,,冰冻牙	十万马力	逃脱按键,3,100.0%,2
,,冰柱坠击	地震		逃脱按键,2,66.67%,2
,,冰柱坠击	十万马力	逃脱按键,2,66.67%,3
,,冰柱坠击	地震		伤药	,1,50.0%,2
,,冰柱坠击	十万马力	速度强化,1,50.0%,2
,,冰柱坠击	地震		速度强化,1,33.33%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,17,70.83%,13
,,学习装置	救援屏障	气势头带,9,90.0%,5
,,学习装置	气势头带	轻石,10,83.33%,3
,,亿奥斯饼干	学习装置	气势头带,4,57.14%,2
,,学习装置	气势头带	猛攻哑铃,2,66.67%,2
,,学习装置	气势头带	连打围巾,2,40.0%,2
,,吃剩的东西	学习装置	轻石,2,100.0%,1
,,共鸣护盾	气势头带	突击背心,1,100.0%,1
,,学习装置	气势头带	突击背心,1,100.0%,1
,,吃剩的东西	学习装置	气势头带,1,100.0%,1
50,闪焰王牌,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,0.63%,46,70.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ManavD_mone,6,85.71%
,,Ryomaだね,5,83.33%
,,Onī,4,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰踢	蓄能焰袭	逃脱按键,12,63.16%,10
,,火焰球	蓄能焰袭	逃脱按键,7,100.0%,3
,,火焰球	佯攻		攻击强化,6,85.71%,4
,,火焰踢	佯攻		攻击强化,6,75.0%,4
,,火焰踢	佯攻		逃脱按键,5,71.43%,4
,,火焰踢	蓄能焰袭	攻击强化,4,66.67%,6
,,火焰球	蓄能焰袭	攻击强化,3,75.0%,2
,,火焰球	佯攻		逃脱按键,3,50.0%,3
,,火焰球	蓄能焰袭	向尾喵的尾巴,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,35,71.43%,20
,,充能坠饰	力量头带	猛攻哑铃,4,80.0%,1
,,力量头带	气势头带	猛攻哑铃,3,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	连打围巾	锐利之爪,1,100.0%,1
,,力量头带	焦点镜	猛攻哑铃,1,100.0%,1
,,咒术手镯	焦点镜	连打围巾,1,100.0%,1
,,吃剩的东西	学习装置	进击眼镜,0,0.0%,1
,,充能坠饰	治愈王冠	猛攻哑铃,0,0.0%,1
,,力量头带	治愈王冠	猛攻哑铃,0,0.0%,1
,,力量头带	弱点保险	连打围巾,0,0.0%,1
51,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,0.52%,35,64.81%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TBC・Savag3,7,100.0%
,,SÙSHÀNTH,3,100.0%
,,しょたろーう,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,17,54.84%,18
,,暗影爪	广域防守	伤药	,5,83.33%,3
,,圣剑		广域防守	脱壳忍者玩偶,4,80.0%,3
,,圣剑		广域防守	逃脱按键,4,80.0%,3
,,暗影爪	铁头		伤药	,2,100.0%,1
,,圣剑		广域防守	万灵药,1,100.0%,1
,,暗影爪	广域防守	脱壳忍者玩偶,1,100.0%,1
,,圣剑		广域防守	速度强化,1,100.0%,1
,,暗影爪	广域防守	逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,6,46.15%,9
,,弱点保险	气势头带	锐利之爪,4,57.14%,4
,,力量头带	弱点保险	气势头带,4,66.67%,3
,,弱点保险	气势头带	猛攻哑铃,3,60.0%,2
,,弱点保险	猛攻哑铃	锐利之爪,2,100.0%,2
,,亿奥斯饼干	猛攻哑铃	锐利之爪,7,100.0%,1
,,共鸣护盾	弱点保险	锐利之爪,2,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,2,50.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,力量头带	气势头带	锐利之爪,1,100.0%,1
,,焦点镜	猛攻哑铃	连打围巾,1,100.0%,1
,,共鸣护盾	力量头带	弱点保险,1,100.0%,1
,,充能坠饰	咒术手镯	弱点保险,0,0.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,0,0.0%,1
,,充能坠饰	弱点保险	锐利之爪,0,0.0%,1
52,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,0.51%,34,64.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Sky・Amyツ,10,83.33%
,,iamTomato,3,75.0%
,,PhryGo,3,60.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	哈欠		逃脱按键,16,66.67%,16
,,重磅冲撞	挡路		逃脱按键,13,72.22%,7
,,重磅冲撞	挡路		速度强化,4,66.67%,6
,,重磅冲撞	哈欠		速度强化,1,50.0%,2
,,抓狂		哈欠		伤药	,0,0.0%,1
,,抓狂		哈欠		速度强化,0,0.0%,1
,,抓狂		挡路		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,10,71.43%,12
,,学习装置	气势头带	轻石,9,56.25%,7
,,共鸣护盾	学习装置	气势头带,13,81.25%,5
,,亿奥斯饼干	学习装置	气势头带,1,100.0%,1
,,救援屏障	气势头带	突击背心,1,100.0%,1
,,共鸣护盾	吃剩的东西	学习装置,0,0.0%,1
,,共鸣护盾	学习装置	救援屏障,0,0.0%,1
,,亿奥斯饼干	焦点镜	猛攻哑铃,0,0.0%,1
,,力量头带	气势头带	连打围巾,0,0.0%,1
53,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,16,0.5%,32,61.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,落花°크리,12,85.71%
,,ツYU未知の兵,5,62.5%
,,Rdshankss,4,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	祸不单行	万灵药,12,75.0%,3
,,暗影球	食梦		逃脱按键,12,54.55%,10
,,暗影球	食梦		速度强化,4,66.67%,1
,,暗影球	食梦		万灵药,2,66.67%,2
,,污泥炸弹	祸不单行	逃脱按键,2,50.0%,2
,,暗影球	食梦		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	讲究眼镜	进击眼镜,16,59.26%,8
,,博识眼镜	穿透汤匙	讲究眼镜,15,75.0%,5
,,博识眼镜	讲究眼镜	贝壳之铃,1,33.33%,1
,,博识眼镜	讲究眼镜	进击眼镜,0,0.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,0,0.0%,1
54,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,0.48%,27,54.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,펭큐보_,8,53.33%
,,ŤESŤOSŤERONE,4,50.0%
,,式一,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,22,52.38%,22
,,猛扑		汲取		逃脱按键,2,100.0%,2
,,猛扑		蛮力		逃脱按键,2,50.0%,1
,,猛扑		蛮力		速度强化,1,100.0%,1
,,击落		汲取		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,14,53.85%,10
,,力量头带	气势头带	猛攻哑铃,3,50.0%,5
,,亿奥斯饼干	学习装置	气势头带,4,100.0%,2
,,力量头带	弱点保险	猛攻哑铃,1,50.0%,2
,,力量头带	能量增幅器	贝壳之铃,4,50.0%,1
,,力量头带	弱点保险	连打围巾,1,100.0%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,0,0.0%,1
,,力量头带	气势头带	连打围巾,0,0.0%,1
,,共鸣护盾	力量头带	猛攻哑铃,0,0.0%,1
55,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,0.39%,31,77.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,O:Bahamut:O,6,100.0%
,,Rago宿敵,3,100.0%
,,PodoI,3,60.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,雪崩		暴风雪	逃脱按键,22,73.33%,19
,,魔法闪耀	极光幕	逃脱按键,6,100.0%,1
,,雪崩		暴风雪	速度强化,2,66.67%,3
,,雪崩		极光幕	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	能量增幅器,5,83.33%,5
,,咒术熏香	穿透汤匙	讲究眼镜,5,62.5%,4
,,博识眼镜	穿透汤匙	讲究眼镜,2,66.67%,3
,,穿透汤匙	能量增幅器	讲究眼镜,4,100.0%,2
,,咒术熏香	穿透汤匙	能量增幅器,1,50.0%,2
,,共鸣护盾	力量头带	连打围巾,6,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,3,60.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,2,100.0%,1
,,咒术熏香	穿透汤匙	连打围巾,1,100.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,1,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,1,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,0,0.0%,1
56,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,0.38%,21,53.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,・Tøjí・,5,50.0%
,,MantisZOD,2,100.0%
,,TTVMtkat_ssb,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	速度强化,9,69.23%,10
,,喷射火焰	大字爆炎	攻击强化,9,52.94%,7
,,喷射火焰	大字爆炎	逃脱按键,1,100.0%,1
,,火焰拳	闪焰冲锋	速度强化,1,100.0%,1
,,喷射火焰	闪焰冲锋	伤药	,1,50.0%,1
,,火焰拳	闪焰冲锋	攻击强化,0,0.0%,1
,,火焰拳	大字爆炎	速度强化,0,0.0%,1
,,喷射火焰	闪焰冲锋	速度强化,0,0.0%,2
,,火焰拳	闪焰冲锋	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	猛攻哑铃	能量增幅器,11,61.11%,7
,,咒术手镯	焦点镜	猛攻哑铃,5,71.43%,5
,,力量头带	焦点镜	能量增幅器,1,33.33%,3
,,力量头带	咒术手镯	焦点镜,1,50.0%,2
,,气势头带	焦点镜	猛攻哑铃,1,100.0%,1
,,咒术手镯	焦点镜	能量增幅器,1,50.0%,1
,,弱点保险	焦点镜	能量增幅器,1,50.0%,1
,,力量头带	能量增幅器	锐利之爪,0,0.0%,1
,,弱点保险	焦点镜	猛攻哑铃,0,0.0%,1
,,咒术手镯	焦点镜	锐利之爪,0,0.0%,1
,,治愈王冠	焦点镜	猛攻哑铃,0,0.0%,1
57,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,20,0.34%,28,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Marpher.,4,100.0%
,,MantisZOD,4,80.0%
,,¥Mael¥,3,60.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,19,82.61%,13
,,月光		看我嘛	速度强化,5,62.5%,6
,,月光		重力		逃脱按键,3,100.0%,3
,,吸取之吻	看我嘛	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	学习装置	进击眼镜,16,72.73%,11
,,学习装置	救援屏障	进击眼镜,6,85.71%,3
,,学习装置	气势头带	进击眼镜,2,100.0%,2
,,博识眼镜	学习装置	救援屏障,1,100.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,1,100.0%,1
,,学习装置	能量增幅器	进击眼镜,1,100.0%,1
,,博识眼镜	学习装置	气势头带,1,100.0%,1
58,烈咬陆鲨,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,16,0.33%,29,85.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ソロ辞めたい,5,100.0%
,,O:Bahamut:O,4,100.0%
,,Kiyòtàkà,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之俯冲	龙爪		逃脱按键,25,83.33%,15
,,龙之俯冲	龙爪		攻击强化,2,100.0%,1
,,挖洞		地震		逃脱按键,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,5,62.5%,5
,,力量头带	弱点保险	气势头带,4,80.0%,3
,,力量头带	气势头带	连打围巾,4,100.0%,2
,,气势头带	焦点镜	连打围巾,3,100.0%,2
,,力量头带	气势头带	猛攻哑铃,5,100.0%,1
,,共鸣护盾	力量头带	连打围巾,4,100.0%,1
,,力量头带	气势头带	焦点镜,3,75.0%,1
,,力量头带	弱点保险	连打围巾,1,100.0%,1
59,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,15,0.28%,22,75.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ユウ0027,6,85.71%
,,Necr0zite,4,80.0%
,,YøGį・神,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连环巴掌	唱歌		速度强化,6,100.0%,5
,,连环巴掌	唱歌		伤药	,5,71.43%,2
,,连环巴掌	唱歌		逃脱按键,3,100.0%,1
,,魔法闪耀	唱歌		逃脱按键,3,75.0%,3
,,连环巴掌	唱歌		迟缓烟雾,2,50.0%,1
,,魔法闪耀	唱歌		伤药	,1,100.0%,1
,,连环巴掌	滚动		逃脱按键,1,100.0%,1
,,魔法闪耀	唱歌		速度强化,1,50.0%,2
,,连环巴掌	唱歌		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,15,88.24%,6
,,学习装置	救援屏障	气势头带,3,50.0%,3
,,共鸣护盾	学习装置	救援屏障,2,66.67%,3
,,亿奥斯饼干	共鸣护盾	学习装置,1,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,1,100.0%,1
,,亿奥斯饼干	学习装置	救援屏障,0,0.0%,1
60,黏美龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,0.27%,18,64.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,えねっこ?,3,100.0%
,,TBC・Savag3,2,100.0%
,,・Mxyzptlk・,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之波动	强力鞭打	速度强化,5,100.0%,4
,,浊流		酸液炸弹	伤药	,3,60.0%,3
,,浊流		强力鞭打	速度强化,2,100.0%,2
,,浊流		酸液炸弹	速度强化,2,100.0%,2
,,龙之波动	酸液炸弹	速度强化,2,66.67%,3
,,龙之波动	酸液炸弹	伤药	,2,50.0%,3
,,浊流		强力鞭打	逃脱按键,1,100.0%,1
,,龙之波动	强力鞭打	伤药	,1,25.0%,4
,,龙之波动	强力鞭打	万灵药,0,0.0%,1
,,浊流		酸液炸弹	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,6,100.0%,4
,,学习装置	气势头带	穿透汤匙,2,50.0%,4
,,共鸣护盾	气势头带	穿透汤匙,2,66.67%,2
,,咒术熏香	进击眼镜	连打围巾,2,66.67%,1
,,共鸣护盾	凸凸头盔	气势头带,2,66.67%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,100.0%,1
,,气势头带	穿透汤匙	连打围巾,1,100.0%,1
,,共鸣护盾	学习装置	连打围巾,1,100.0%,1
,,力量头带	穿透汤匙	连打围巾,0,0.0%,1
,,气势头带	进击眼镜	连打围巾,0,0.0%,1
,,力量头带	咒术手镯	气势头带,0,0.0%,1
,,气势头带	连打围巾	锐利之爪,0,0.0%,1
,,气势头带	穿透汤匙	贝壳之铃,0,0.0%,1
61,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,0.21%,14,63.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ĀLPHA,3,100.0%
,,ビャッコ闇,3,75.0%
,,LoveYink,2,50.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,9,64.29%,8
,,水流连打	水流裂破	万灵药,4,66.67%,5
,,暗冥强击	深渊突刺	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,8,88.89%,4
,,力量头带	弱点保险	锐利之爪,0,0.0%,3
,,焦点镜	猛攻哑铃	连打围巾,2,50.0%,1
,,充能坠饰	弱点保险	猛攻哑铃,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,100.0%,1
,,救援屏障	能量增幅器	贝壳之铃,1,100.0%,1
,,救援屏障	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	弱点保险	焦点镜,0,0.0%,1
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
62,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.15%,8,50.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FrOsT魔,3,75.0%
,,L4D・Smoker,2,100.0%
,,Taoyu/타오유,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,种子机关枪	大快朵颐	速度强化,8,72.73%,6
,,打嗝		渴望		速度强化,0,0.0%,1
,,打嗝		大快朵颐	得分加速装置,0,0.0%,1
,,种子机关枪	大快朵颐	伤药	,0,0.0%,1
,,打嗝		大快朵颐	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	气势头带	猛攻哑铃,5,71.43%,3
,,亿奥斯饼干	弱点保险	猛攻哑铃,2,100.0%,1
,,亿奥斯饼干	共鸣护盾	学习装置,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,0,0.0%,1
,,充能坠饰	气势头带	轻石,0,0.0%,1
,,亿奥斯饼干	得分护盾	轻石,0,0.0%,1
,,学习装置	气势头带	猛攻哑铃,0,0.0%,1
,,弱点保险	轻石	锐利之爪,0,0.0%,1
63,拉普拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,11,0.13%,10,76.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,えねっこ?,2,66.67%
,,JeanMiDu8109,1,100.0%
,,poohphaza,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	冰冻光束	速度强化,6,100.0%,6
,,终焉之歌	冰冻光束	速度强化,1,100.0%,1
,,水之波动	冰冻光束	伤药	,1,100.0%,1
,,水之波动	泡沫光线	速度强化,1,100.0%,1
,,终焉之歌	泡沫光线	速度强化,1,33.33%,2
,,终焉之歌	冰冻光束	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	学习装置	气势头带,4,80.0%,3
,,学习装置	气势头带	穿透汤匙,2,100.0%,2
,,共鸣护盾	学习装置	穿透汤匙,2,100.0%,2
,,气势头带	穿透汤匙	进击眼镜,1,50.0%,2
,,共鸣护盾	学习装置	气势头带,1,100.0%,1
,,咒术熏香	讲究眼镜	进击眼镜,0,0.0%,1
64,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,6,0.12%,7,58.33%
